Date,Series,Open,High,Low,Prev Close,Last,Close,VWAP,52W H,52W L,Volume,Turnover,Trades
2023-02-24,EQ,395.95,396.5,392.55,393.95,394.0,393.3,394.45,616.0,372.4,"25,53,317","1,00,71,53,250.45","49,402"
2023-02-27,EQ,392.75,393.3,385.45,393.3,390.9,390.35,388.41,616.0,372.4,"27,77,355","1,07,87,41,985.75","60,867"
2023-02-28,EQ,391.85,393.2,385.7,390.35,387.3,387.05,388.27,616.0,372.4,"50,30,801","1,95,32,91,563.15","84,329"
2023-03-01,EQ,388.1,391.75,387.3,387.05,391.6,390.95,389.97,616.0,372.4,"22,71,306","88,57,35,291.55","51,483"
2023-03-02,EQ,388.7,390.35,387.3,390.95,388.0,388.05,388.48,616.0,372.4,"22,19,486","86,22,27,724.55","51,060"
2023-03-03,EQ,390.6,391.45,389.1,388.05,390.5,390.45,390.42,616.0,372.4,"21,96,968","85,77,30,782.30","46,017"
2023-03-06,EQ,392.45,396.65,392.1,390.45,393.3,393.75,394.9,616.0,372.4,"33,63,861","1,32,83,99,751.75","49,290"
2023-03-08,EQ,391.65,393.0,388.85,393.75,392.55,392.6,391.48,616.0,372.4,"24,54,421","96,08,64,458.15","54,654"
2023-03-09,EQ,392.8,393.85,389.6,392.6,390.3,390.1,391.27,616.0,372.4,"20,78,527","81,32,57,570.20","49,228"
2023-03-10,EQ,387.9,389.9,386.6,390.1,389.9,389.1,388.45,616.0,372.4,"22,83,698","88,71,13,392.40","52,373"
2023-03-13,EQ,389.0,392.6,383.75,389.1,386.25,385.45,387.36,616.0,372.4,"29,91,260","1,15,86,97,667.20","65,594"
2023-03-14,EQ,386.55,387.15,377.35,385.45,380.0,379.45,380.76,616.0,372.4,"40,47,426","1,54,10,79,717.20","86,623"
2023-03-15,EQ,383.7,383.7,374.9,379.45,376.15,375.75,378.15,616.0,372.4,"38,43,963","1,45,35,76,358.80","1,15,802"
2023-03-16,EQ,375.35,376.7,370.0,375.75,373.8,372.85,373.04,616.0,370.0,"38,43,310","1,43,37,19,430.75","97,120"
2023-03-17,EQ,377.2,378.35,373.85,372.85,376.85,376.5,376.09,616.0,370.0,"45,22,141","1,70,07,15,973.70","61,933"
2023-03-20,EQ,375.0,375.95,365.15,376.5,368.35,367.15,368.88,616.0,365.15,"40,92,377","1,50,95,96,298.65","1,36,105"
2023-03-21,EQ,369.0,370.25,365.45,367.15,366.85,366.4,367.16,616.0,365.15,"36,05,576","1,32,38,39,929.60","79,289"
2023-03-22,EQ,367.85,370.0,365.85,366.4,366.8,366.4,367.34,616.0,365.15,"26,87,423","98,71,91,547.95","51,397"
2023-03-23,EQ,364.9,364.9,360.35,366.4,361.95,361.5,362.53,616.0,360.35,"47,42,596","1,71,93,18,460.55","85,194"
2023-03-24,EQ,363.35,366.85,361.0,361.5,361.25,361.75,363.05,616.0,360.35,"39,53,348","1,43,52,66,060.25","63,616"
2023-03-27,EQ,361.75,364.0,359.2,361.75,361.85,361.25,362.18,609.5,359.2,"31,13,857","1,12,77,64,447.65","76,735"
2023-03-28,EQ,363.0,364.05,355.4,361.25,356.45,356.2,359.09,609.5,355.4,"39,06,548","1,40,28,02,078.95","87,065"
2023-03-29,EQ,358.0,360.75,355.0,356.2,359.55,359.05,357.32,609.5,355.0,"44,11,920","1,57,64,75,837.95","80,284"
2023-03-31,EQ,363.35,365.75,361.3,359.05,365.15,365.25,363.87,609.5,355.0,"39,57,106","1,43,98,66,419.25","80,263"
2023-04-03,EQ,367.95,368.4,365.15,365.25,368.2,367.95,367.06,609.5,355.0,"20,26,750","74,39,40,439.20","41,045"
2023-04-05,EQ,369.7,371.9,367.2,367.95,369.8,369.75,369.97,609.5,355.0,"32,21,555","1,19,18,76,937.60","71,044"
2023-04-06,EQ,369.0,370.45,365.85,369.75,367.6,366.65,367.66,609.5,355.0,"32,14,807","1,18,19,67,761.85","55,302"
2023-04-10,EQ,368.0,374.4,367.6,366.65,374.1,373.3,370.69,584.25,355.0,"28,12,470","1,04,25,55,068.55","50,644"
2023-04-11,EQ,373.5,374.85,368.6,373.3,370.5,370.25,371.23,584.25,355.0,"33,92,177","1,25,92,76,051.30","60,412"
2023-04-12,EQ,370.6,373.45,369.35,370.25,372.5,372.15,371.96,584.25,355.0,"27,89,105","1,03,74,38,595.10","45,203"
2023-04-13,EQ,369.9,369.9,366.0,372.15,367.25,368.3,367.77,584.25,355.0,"33,62,317","1,23,65,63,743.80","67,230"
2023-04-17,EQ,359.95,361.95,352.0,368.3,361.7,361.35,358.22,549.85,352.0,"68,01,645","2,43,64,86,356.10","1,21,997"
2023-04-18,EQ,363.45,368.9,359.25,361.35,366.95,367.9,363.69,549.85,352.0,"40,12,449","1,45,92,91,984.65","60,521"
2023-04-19,EQ,367.9,367.9,360.4,367.9,361.25,360.8,362.96,549.85,352.0,"37,37,972","1,35,67,33,969.85","62,106"
2023-04-20,EQ,360.5,363.7,359.0,360.8,362.95,362.85,362.18,549.85,352.0,"22,11,633","80,10,15,119.20","40,734"
2023-04-21,EQ,364.1,368.7,363.65,362.85,368.0,368.05,366.26,549.85,352.0,"26,49,994","97,05,94,984.75","46,955"
2023-04-24,EQ,375.0,378.6,370.55,368.05,377.95,377.95,374.65,537.75,352.0,"88,89,522","3,33,04,99,691.55","1,30,030"
2023-04-25,EQ,378.2,378.9,374.1,377.95,376.0,375.65,375.8,537.75,352.0,"37,64,276","1,41,46,02,598.95","81,761"
2023-04-26,EQ,377.65,377.65,373.4,375.65,375.2,374.55,375.24,537.75,352.0,"35,04,073","1,31,48,67,358.40","74,453"
2023-04-27,EQ,376.4,376.6,372.05,374.55,374.9,374.4,374.45,537.75,352.0,"42,45,850","1,58,98,65,240.50","66,675"
