Date,Series,Open,High,Low,Prev Close,Last,Close,VWAP,52W H,52W L,Volume,Turnover,Trades
2023-02-24,EQ,"8,711.00","8,740.00","8,609.30","8,696.25","8,630.00","8,660.50","8,673.90","9,769.00","6,536.55","2,42,982","2,10,76,02,292.65","34,249"
2023-02-27,EQ,"8,630.00","8,643.05","8,530.00","8,660.50","8,640.25","8,632.20","8,599.97","9,769.00","6,536.55","2,20,225","1,89,39,28,993.70","39,742"
2023-02-28,EQ,"8,650.00","8,709.00","8,605.30","8,632.20","8,654.00","8,624.35","8,649.43","9,769.00","6,536.55","3,70,998","3,20,89,21,698.00","50,494"
2023-03-01,EQ,"8,620.00","8,776.25","8,620.00","8,624.35","8,754.95","8,764.15","8,732.10","9,769.00","6,536.55","3,33,441","2,91,16,40,573.60","43,337"
2023-03-02,EQ,"8,771.00","8,771.00","8,509.10","8,764.15","8,536.00","8,548.75","8,603.89","9,769.00","6,536.55","6,03,893","5,19,58,29,480.40","78,005"
2023-03-03,EQ,"8,592.05","8,629.00","8,550.00","8,548.75","8,610.00","8,601.25","8,592.12","9,769.00","6,536.55","4,37,977","3,76,31,52,733.50","55,214"
2023-03-06,EQ,"8,640.00","8,663.00","8,590.95","8,601.25","8,640.00","8,631.45","8,629.17","9,769.00","6,536.55","2,75,417","2,37,66,21,411.45","55,952"
2023-03-08,EQ,"8,625.00","8,712.05","8,610.05","8,631.45","8,694.00","8,693.90","8,672.58","9,769.00","6,536.55","3,48,171","3,01,95,39,160.15","60,531"
2023-03-09,EQ,"8,725.00","8,737.00","8,534.05","8,693.90","8,554.00","8,541.95","8,619.64","9,769.00","6,536.55","4,31,466","3,71,90,80,236.15","59,282"
2023-03-10,EQ,"8,530.00","8,628.00","8,480.10","8,541.95","8,600.00","8,601.55","8,565.93","9,769.00","6,536.55","5,16,128","4,42,11,13,821.85","65,591"
2023-03-13,EQ,"8,601.55","8,637.30","8,481.10","8,601.55","8,528.00","8,518.40","8,549.43","9,769.00","7,012.00","4,79,314","4,09,78,59,281.15","45,181"
2023-03-14,EQ,"8,544.95","8,544.95","8,445.00","8,518.40","8,515.00","8,512.15","8,484.81","9,769.00","7,012.00","3,49,510","2,96,55,26,727.20","48,637"
2023-03-15,EQ,"8,650.00","8,704.95","8,440.00","8,512.15","8,449.65","8,474.95","8,575.43","9,769.00","7,012.00","5,09,229","4,36,68,59,212.65","66,441"
2023-03-16,EQ,"8,460.10","8,533.40","8,411.00","8,474.95","8,455.00","8,437.45","8,464.67","9,769.00","7,012.00","3,40,261","2,88,01,96,973.15","57,519"
2023-03-17,EQ,"8,503.00","8,510.95","8,293.55","8,437.45","8,310.00","8,316.85","8,357.14","9,769.00","7,012.00","4,71,602","3,94,12,43,158.05","66,513"
2023-03-20,EQ,"8,316.85","8,316.85","8,130.00","8,316.85","8,230.00","8,219.60","8,192.41","9,769.00","7,062.35","4,88,199","3,99,95,25,557.60","85,979"
2023-03-21,EQ,"8,245.00","8,275.00","8,215.00","8,219.60","8,224.50","8,228.40","8,239.45","9,769.00","7,062.35","2,87,497","2,36,88,17,606.55","42,833"
2023-03-22,EQ,"8,236.00","8,289.60","8,217.00","8,228.40","8,263.00","8,252.40","8,250.59","9,769.00","7,062.35","2,18,120","1,79,96,19,214.75","53,159"
2023-03-23,EQ,"8,264.00","8,375.00","8,232.60","8,252.40","8,359.00","8,353.20","8,338.41","9,769.00","7,062.35","5,40,553","4,50,73,54,540.60","62,415"
2023-03-24,EQ,"8,353.20","8,386.50","8,211.00","8,353.20","8,260.00","8,242.90","8,302.24","9,769.00","7,062.35","3,91,840","3,25,31,50,940.75","56,415"
2023-03-27,EQ,"8,250.00","8,316.80","8,229.55","8,242.90","8,315.00","8,278.35","8,269.77","9,769.00","7,062.35","3,64,326","3,01,28,92,559.65","69,650"
2023-03-28,EQ,"8,305.90","8,355.60","8,140.00","8,278.35","8,210.00","8,208.80","8,220.87","9,769.00","7,062.35","3,60,349","2,96,23,82,006.40","51,063"
2023-03-29,EQ,"8,249.85","8,319.10","8,187.50","8,208.80","8,275.00","8,295.30","8,243.35","9,769.00","7,062.35","3,39,851","2,80,15,10,464.65","50,433"
2023-03-31,EQ,"8,325.95","8,370.00","8,257.05","8,295.30","8,302.00","8,292.15","8,298.89","9,769.00","7,062.35","4,78,757","3,97,31,51,862.05","60,862"
2023-04-03,EQ,"8,412.85","8,579.00","8,390.35","8,292.15","8,508.00","8,503.05","8,501.01","9,769.00","7,062.35","6,27,265","5,33,23,84,252.55","78,760"
2023-04-05,EQ,"8,521.95","8,548.00","8,430.00","8,503.05","8,456.00","8,447.05","8,455.19","9,769.00","7,062.35","2,72,888","2,30,73,20,637.15","37,788"
