Date,Series,Open,High,Low,Prev Close,Last,Close,VWAP,52W H,52W L,Volume,Turnover,Trades
2023-02-24,EQ,"1,353.70","1,386.00","1,350.35","1,346.95","1,360.00","1,359.00","1,366.11","17,845.00","1,246.85","13,42,454","1,83,39,44,532.55","55,001"
2023-02-27,EQ,"1,357.95","1,367.25","1,345.00","1,359.00","1,361.00","1,357.40","1,355.23","17,845.00","1,246.85","9,72,575","1,31,80,65,796.05","43,708"
2023-02-28,EQ,"1,364.20","1,371.90","1,330.00","1,357.40","1,334.95","1,334.90","1,347.03","17,845.00","1,246.85","15,97,380","2,15,17,16,272.15","67,462"
2023-03-01,EQ,"1,335.70","1,360.00","1,334.90","1,334.90","1,346.00","1,343.90","1,348.65","17,845.00","1,246.85","11,34,472","1,53,00,04,094.15","54,263"
2023-03-02,EQ,"1,375.00","1,385.95","1,337.20","1,343.90","1,342.00","1,343.55","1,354.93","17,845.00","1,246.85","32,67,851","4,42,77,02,197.70","1,08,414"
2023-03-03,EQ,"1,357.00","1,364.45","1,346.10","1,343.55","1,353.05","1,355.35","1,354.01","17,845.00","1,246.85","11,99,487","1,62,41,16,141.50","55,086"
2023-03-06,EQ,"1,357.25","1,399.45","1,357.25","1,355.35","1,385.00","1,380.80","1,384.98","17,845.00","1,246.85","24,66,703","3,41,63,28,106.15","90,077"
2023-03-08,EQ,"1,375.00","1,383.80","1,357.90","1,380.80","1,381.00","1,380.80","1,370.26","17,845.00","1,246.85","15,57,533","2,13,42,24,526.55","72,218"
2023-03-09,EQ,"1,378.00","1,378.95","1,350.00","1,380.80","1,352.00","1,352.55","1,363.27","17,845.00","1,246.85","15,45,024","2,10,62,79,181.25","71,522"
2023-03-10,EQ,"1,340.00","1,342.00","1,321.05","1,352.55","1,329.40","1,328.85","1,330.73","17,845.00","1,246.85","13,89,890","1,84,95,68,565.70","70,272"
2023-03-13,EQ,"1,326.00","1,341.20","1,291.90","1,328.85","1,299.00","1,295.70","1,312.87","17,845.00","1,246.85","16,68,502","2,19,05,21,564.45","82,676"
2023-03-14,EQ,"1,300.00","1,302.30","1,269.00","1,295.70","1,281.90","1,280.55","1,284.57","17,845.00","1,246.85","20,60,607","2,64,69,86,943.80","88,067"
