Date,Series,Open,High,Low,Prev Close,Last,Close,VWAP,52W H,52W L,Volume,Turnover,Trades
2023-02-24,EQ,"4,464.90","4,510.00","4,441.80","4,449.60","4,490.00","4,491.10","4,478.91","4,645.00","3,654.00","3,52,966","1,58,09,04,061.60","50,402"
2023-02-27,EQ,"4,491.10","4,491.10","4,355.00","4,491.10","4,411.00","4,421.00","4,406.76","4,645.00","3,654.00","2,74,114","1,20,79,54,577.15","31,182"
2023-02-28,EQ,"4,439.00","4,439.00","4,300.00","4,421.00","4,314.00","4,316.60","4,345.82","4,645.00","3,654.00","5,39,975","2,34,66,34,078.60","48,040"
2023-03-01,EQ,"4,316.45","4,357.15","4,297.00","4,316.60","4,352.00","4,344.20","4,331.12","4,645.00","3,654.00","1,99,103","86,23,39,432.45","32,349"
2023-03-02,EQ,"4,358.00","4,401.45","4,320.00","4,344.20","4,386.15","4,390.60","4,377.18","4,645.00","3,654.00","2,82,652","1,23,72,20,049.95","28,936"
2023-03-03,EQ,"4,412.60","4,446.95","4,360.50","4,390.60","4,434.50","4,437.95","4,420.84","4,645.00","3,654.00","2,74,236","1,21,23,54,458.90","24,321"
2023-03-06,EQ,"4,437.00","4,458.80","4,416.05","4,437.95","4,440.00","4,439.20","4,441.98","4,645.00","3,668.00","1,75,584","77,99,40,558.30","14,061"
2023-03-08,EQ,"4,433.00","4,444.00","4,401.25","4,439.20","4,415.65","4,426.25","4,425.29","4,645.00","3,668.00","2,34,741","1,03,87,95,971.50","29,005"
2023-03-09,EQ,"4,415.65","4,438.35","4,371.80","4,426.25","4,379.50","4,380.95","4,390.88","4,645.00","3,668.00","2,04,425","89,76,06,078.75","20,383"
2023-03-10,EQ,"4,372.95","4,413.05","4,350.00","4,380.95","4,378.75","4,395.55","4,390.79","4,645.00","3,668.00","3,37,202","1,48,05,84,404.55","41,007"
2023-03-13,EQ,"4,375.00","4,415.95","4,345.50","4,395.55","4,381.00","4,370.40","4,365.69","4,645.00","3,789.85","1,62,542","70,96,07,582.75","18,935"
2023-03-14,EQ,"4,394.00","4,420.90","4,309.00","4,370.40","4,347.90","4,349.55","4,349.01","4,645.00","3,789.85","4,28,396","1,86,30,99,439.30","41,945"
2023-03-15,EQ,"4,356.95","4,425.00","4,340.80","4,349.55","4,400.00","4,394.50","4,393.13","4,645.00","3,789.85","3,43,422","1,50,86,96,117.85","58,900"
2023-03-16,EQ,"4,411.00","4,430.00","4,370.35","4,394.50","4,381.30","4,383.75","4,385.75","4,645.00","3,789.85","2,76,928","1,21,45,36,247.50","36,789"
2023-03-17,EQ,"4,405.70","4,463.15","4,383.75","4,383.75","4,457.00","4,436.15","4,424.28","4,645.00","3,789.85","6,18,598","2,73,68,53,179.90","52,021"
2023-03-20,EQ,"4,431.00","4,494.00","4,422.50","4,436.15","4,425.50","4,439.45","4,453.58","4,645.00","3,789.85","7,89,989","3,51,82,82,324.05","61,043"
2023-03-21,EQ,"4,441.95","4,480.00","4,409.20","4,439.45","4,409.20","4,419.35","4,445.97","4,645.00","3,789.85","3,96,928","1,76,47,31,929.20","35,578"
2023-03-22,EQ,"4,429.35","4,480.00","4,415.85","4,419.35","4,469.85","4,474.95","4,444.63","4,645.00","3,789.85","3,19,777","1,42,12,90,846.65","19,051"
2023-03-23,EQ,"4,479.00","4,499.50","4,430.55","4,474.95","4,460.00","4,446.95","4,476.83","4,645.00","3,789.85","4,83,674","2,16,53,27,120.35","34,243"
2023-03-24,EQ,"4,449.95","4,498.00","4,449.95","4,446.95","4,455.10","4,464.15","4,471.00","4,645.00","3,789.85","2,25,394","1,00,77,37,641.85","28,614"
2023-03-27,EQ,"4,490.00","4,528.65","4,465.05","4,464.15","4,486.00","4,485.65","4,499.58","4,645.00","3,789.85","3,51,914","1,58,34,66,061.95","32,739"
2023-03-28,EQ,"4,498.95","4,547.10","4,480.00","4,485.65","4,541.55","4,526.80","4,527.94","4,645.00","3,789.85","3,66,938","1,66,14,73,559.70","33,588"
