Date,Series,Open,High,Low,Prev Close,Last,Close,VWAP,52W H,52W L,Volume,Turnover,Trades
2023-02-24,EQ,775.70,775.80,755.00,762.95,757.00,757.10,762.75,860.55,628.75,"43,57,223","3,32,34,90,640.40","97,761"
2023-02-27,EQ,753.00,754.40,738.45,757.10,753.50,752.90,747.25,860.55,628.75,"67,19,439","5,02,11,32,650.65","1,15,748"
2023-02-28,EQ,755.00,757.10,739.65,752.90,744.00,742.25,745.22,860.55,628.75,"1,05,62,614","7,87,15,13,157.15","1,47,667"
2023-03-01,EQ,742.40,753.45,741.00,742.25,750.00,750.20,747.65,860.55,628.75,"37,44,982","2,79,99,44,265.10","94,279"
2023-03-02,EQ,751.00,751.80,735.80,750.20,739.80,740.10,741.41,860.55,628.75,"49,10,541","3,64,07,37,195.75","1,07,088"
2023-03-03,EQ,745.00,765.90,743.55,740.10,764.40,764.40,757.11,860.55,628.75,"57,59,333","4,36,04,58,293.75","1,61,780"
2023-03-06,EQ,766.70,775.90,765.10,764.40,768.05,766.60,771.43,860.55,628.75,"45,97,345","3,54,65,24,465.75","89,939"
2023-03-08,EQ,764.00,769.90,760.70,766.60,765.05,766.55,765.42,860.55,628.75,"35,46,995","2,71,49,41,717.30","1,06,836"
2023-03-09,EQ,795.00,795.00,770.20,766.55,772.50,773.40,776.14,860.55,628.75,"52,40,056","4,06,70,27,341.55","1,14,356"
2023-03-10,EQ,773.00,778.95,768.20,773.40,772.60,773.75,773.40,860.55,628.75,"41,13,931","3,18,16,94,569.15","1,06,500"
2023-03-13,EQ,777.45,777.80,763.15,773.75,767.65,765.30,770.37,860.55,628.75,"34,47,889","2,65,61,44,328.65","89,341"
2023-03-14,EQ,764.00,776.75,764.00,765.30,770.65,771.80,770.02,860.55,628.75,"37,53,502","2,89,02,85,389.10","1,11,133"
2023-03-15,EQ,758.00,765.55,752.50,771.80,756.95,756.65,760.10,860.55,628.75,"81,01,060","6,15,76,33,655.05","2,07,597"
2023-03-16,EQ,750.00,759.00,743.50,756.65,749.50,745.95,751.46,860.55,628.75,"74,65,693","5,61,01,60,041.65","1,86,542"
2023-03-17,EQ,750.00,759.45,739.15,745.95,756.80,757.25,748.67,860.55,628.75,"93,06,857","6,96,78,07,074.70","1,40,342"
2023-03-20,EQ,754.95,759.80,748.80,757.25,754.15,754.80,752.79,860.55,628.75,"35,66,109","2,68,45,14,946.35","1,50,399"
2023-03-21,EQ,760.00,766.00,755.15,754.80,757.00,756.95,761.16,860.55,628.75,"53,32,221","4,05,86,47,398.05","1,44,444"
2023-03-22,EQ,761.00,763.20,753.15,756.95,756.05,756.70,756.71,860.55,628.75,"26,80,654","2,02,84,73,766.60","68,813"
2023-03-23,EQ,758.00,765.80,756.85,756.70,761.30,763.55,762.82,860.55,628.75,"24,54,948","1,87,26,71,368.40","84,664"
2023-03-24,EQ,763.55,767.00,758.85,763.55,762.90,762.45,762.87,860.55,628.75,"23,36,818","1,78,26,93,209.55","80,098"
2023-03-27,EQ,763.00,769.70,759.35,762.45,759.35,761.75,765.07,860.55,628.75,"22,58,853","1,72,81,91,028.85","77,864"
