"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"23-Feb-2024","EQ","1,161.70","1,179.00","1,156.25","1,156.75","1,158.80","1,160.50","1,166.96","1,400.00","1,071.05","9,42,660","1,10,00,51,108.35","39,806"
"22-Feb-2024","EQ","1,159.95","1,165.05","1,142.20","1,154.40","1,155.75","1,156.75","1,154.78","1,400.00","1,071.05","5,52,410","63,79,10,081.80","31,122"
"21-Feb-2024","EQ","1,165.00","1,170.00","1,138.25","1,152.65","1,154.30","1,154.40","1,155.78","1,400.00","1,071.05","11,86,147","1,37,09,27,046.05","56,098"
"20-Feb-2024","EQ","1,123.75","1,167.70","1,121.00","1,123.25","1,153.05","1,152.65","1,154.45","1,400.00","1,071.05","18,72,013","2,16,11,43,029.35","73,858"
"19-Feb-2024","EQ","1,108.70","1,133.05","1,107.25","1,105.85","1,123.75","1,123.25","1,123.09","1,400.00","1,071.05","6,97,681","78,35,58,552.55","39,191"
"16-Feb-2024","EQ","1,111.70","1,113.95","1,101.05","1,107.10","1,110.00","1,105.85","1,105.71","1,400.00","1,071.05","3,77,791","41,77,28,155.15","30,623"
"15-Feb-2024","EQ","1,112.95","1,119.80","1,100.85","1,106.80","1,106.00","1,107.10","1,111.62","1,400.00","1,071.05","3,72,945","41,45,72,182.05","27,914"
"14-Feb-2024","EQ","1,093.00","1,120.00","1,089.25","1,104.45","1,108.80","1,106.80","1,106.02","1,400.00","1,071.05","4,43,941","49,10,08,906.35","31,474"
"13-Feb-2024","EQ","1,120.00","1,120.00","1,084.60","1,110.40","1,104.70","1,104.45","1,100.46","1,400.00","1,071.05","5,85,320","64,41,19,326.40","45,517"
"12-Feb-2024","EQ","1,134.00","1,137.00","1,106.00","1,130.30","1,110.25","1,110.40","1,118.82","1,400.00","1,071.05","6,18,737","69,22,54,912.85","44,371"
"09-Feb-2024","EQ","1,116.40","1,154.40","1,098.70","1,113.85","1,133.45","1,130.30","1,125.52","1,400.00","1,071.05","12,38,596","1,39,40,63,381.90","63,713"
"08-Feb-2024","EQ","1,122.80","1,135.90","1,106.35","1,113.90","1,118.00","1,113.85","1,117.31","1,400.00","1,071.05","7,36,687","82,31,09,575.35","50,312"
"07-Feb-2024","EQ","1,148.30","1,148.75","1,109.35","1,130.25","1,115.00","1,113.90","1,123.26","1,400.00","1,071.05","9,99,988","1,12,32,43,777.65","49,382"
"06-Feb-2024","EQ","1,082.50","1,163.55","1,071.05","1,081.75","1,135.90","1,130.25","1,131.54","1,400.00","1,071.05","34,29,953","3,88,11,24,441.90","1,56,718"
"05-Feb-2024","EQ","1,101.05","1,102.40","1,080.00","1,098.30","1,082.00","1,081.75","1,087.71","1,400.00","1,080.00","8,45,963","92,01,60,534.00","74,661"
