"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"29-Mar-2023","EQ","593.35","642.55","590.10","593.40","636.05","636.65","621.97","987.85","395.10","1,70,57,169","10,60,90,60,670.35","2,13,230"
"28-Mar-2023","EQ","622.60","627.80","571.55","629.10","596.50","593.40","594.06","987.85","395.10","1,98,60,622","11,79,84,99,775.05","2,55,631"
"27-Mar-2023","EQ","638.00","644.85","625.50","638.00","626.85","629.10","632.85","987.85","395.10","56,21,870","3,55,78,07,063.85","84,603"
"24-Mar-2023","EQ","658.20","660.65","633.95","654.95","637.35","638.00","648.45","987.85","395.10","60,72,701","3,93,78,43,869.50","1,00,225"
"23-Mar-2023","EQ","655.00","667.35","652.05","657.15","653.50","654.95","659.65","987.85","395.10","44,91,324","2,96,26,84,412.30","79,446"
"22-Mar-2023","EQ","669.90","671.90","654.15","664.80","655.85","657.15","662.03","987.85","395.10","44,57,720","2,95,11,54,355.60","78,562"
"21-Mar-2023","EQ","671.50","674.40","661.20","666.75","665.50","664.80","667.25","987.85","395.10","50,11,027","3,34,35,88,448.65","81,539"
"20-Mar-2023","EQ","671.00","677.75","659.30","680.35","667.00","666.75","666.12","987.85","395.10","52,50,369","3,49,73,72,890.40","94,806"
"17-Mar-2023","EQ","688.50","691.75","671.30","679.60","681.00","680.35","678.95","987.85","395.10","76,25,895","5,17,76,23,559.80","1,08,111"
"16-Mar-2023","EQ","686.90","692.35","675.15","679.35","679.90","679.60","681.80","987.85","395.10","1,29,92,236","8,85,81,16,734.10","1,64,713"
"15-Mar-2023","EQ","661.55","687.85","657.25","654.50","681.95","679.35","673.55","987.85","395.10","1,55,14,873","10,45,00,83,211.30","2,26,984"
"14-Mar-2023","EQ","681.20","684.55","638.60","681.20","653.50","654.50","658.36","987.85","395.10","1,81,47,337","11,94,74,20,019.50","2,53,304"
"13-Mar-2023","EQ","703.70","710.55","677.15","697.80","679.00","681.20","692.33","987.85","395.10","96,93,337","6,71,09,58,455.30","1,52,319"
"10-Mar-2023","EQ","684.80","701.75","680.65","697.25","699.00","697.80","693.22","987.85","395.10","1,21,38,642","8,41,47,05,007.30","1,77,666"
"09-Mar-2023","EQ","713.90","716.60","686.00","712.05","696.10","697.25","699.41","987.85","395.10","1,70,41,388","11,91,89,98,798.70","2,91,915"
"08-Mar-2023","EQ","700.00","715.00","682.00","690.75","711.90","712.05","701.66","987.85","395.10","2,02,32,587","14,19,64,24,034.35","3,26,843"
"06-Mar-2023","EQ","690.00","722.75","681.10","684.65","688.00","690.75","701.08","987.85","395.10","3,74,35,406","26,24,52,89,711.90","5,84,481"
"03-Mar-2023","EQ","663.00","704.00","650.55","622.90","683.70","684.65","673.52","987.85","395.10","4,28,32,968","28,84,89,01,481.90","5,30,895"
"02-Mar-2023","EQ","603.95","625.00","585.60","602.10","620.50","622.90","610.83","987.85","395.10","2,10,80,489","12,87,66,61,541.30","2,85,079"
"01-Mar-2023","EQ","598.00","616.00","594.60","592.45","601.70","602.10","605.56","987.85","395.10","1,86,61,166","11,30,05,28,142.95","2,65,676"
"28-Feb-2023","EQ","563.00","614.45","551.95","562.00","590.70","592.45","587.83","987.85","395.10","2,53,60,275","14,90,75,10,722.95","3,37,506"
"27-Feb-2023","EQ","559.00","571.95","553.10","558.90","562.30","562.00","561.80","987.85","395.10","84,84,384","4,76,64,92,331.95","1,29,400"
"24-Feb-2023","EQ","557.00","565.90","543.20","551.85","559.80","558.90","554.34","987.85","395.10","86,31,548","4,78,48,24,964.15","1,28,775"
